location,date,total_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_smoothed_per_million,icu_patients_per_million,hosp_patients_per_million,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,population
Nepal,2020-11-28,7552.905,56.511,72.575,0.954,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-11-29,7593.988,54.575,73.688,1.01,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-11-30,7642.241,52.209,74.998,1.09,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-01,7684.928,49.936,75.947,1.09,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-02,7733.704,47.794,76.536,1.019,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-03,7777.669,46.527,77.224,0.968,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-04,7819.309,44.511,77.944,0.917,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-05,7852.83,42.846,78.566,0.856,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-06,7888.708,42.103,79.188,0.786,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-07,7921.903,39.952,79.908,0.701,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-08,7967.143,40.316,80.825,0.697,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-09,8001.712,38.287,81.479,0.706,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-10,8041.552,37.698,82.101,0.697,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-11,8075.728,36.631,82.723,0.683,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-12,8105.158,36.047,83.378,0.687,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-13,8132.328,34.803,83.771,0.655,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-14,8159.204,33.9,84.393,0.641,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-15,8189.845,31.815,84.982,0.594,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-16,8213.939,30.318,85.506,0.575,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-17,8239.342,28.256,85.702,0.514,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-18,8264.941,27.03,86.324,0.514,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-19,8288.184,26.147,86.783,0.486,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-20,8307.432,25.015,87.175,0.486,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-21,8331.722,24.645,87.47,0.44,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-22,8355.357,23.645,87.634,0.379,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-23,8379.68,23.677,87.928,0.346,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-24,8399.747,22.915,88.256,0.365,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-25,8419.651,22.101,88.583,0.323,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-26,8436.018,21.119,88.747,0.281,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-27,8451.764,20.619,89.041,0.267,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-28,8473.337,20.231,89.303,0.262,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-29,8496.514,20.165,89.631,0.285,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-30,8513.242,19.08,89.958,0.29,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2020-12-31,8530.723,18.711,90.285,0.29,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-01,8544.669,17.86,90.58,0.285,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-02,8558.385,17.481,90.875,0.304,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-03,8572.167,17.2,91.169,0.304,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-04,8585.359,16.003,91.497,0.313,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-05,8602.447,15.133,91.889,0.323,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-06,8615.836,14.656,92.119,0.309,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-07,8629.323,14.086,92.38,0.299,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-08,8647.459,14.684,92.61,0.29,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-09,8659.309,14.418,92.741,0.267,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-10,8667.788,13.66,93.002,0.262,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-11,8683.763,14.058,93.428,0.276,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-12,8697.839,13.627,93.624,0.248,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-13,8712.407,13.796,93.821,0.243,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-14,8725.599,13.754,94.05,0.239,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-15,8734.438,12.426,94.312,0.243,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-16,8742.295,11.855,94.508,0.253,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-17,8751.002,11.888,94.672,0.239,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-18,8761.543,11.111,94.868,0.206,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-19,8772.935,10.728,94.999,0.196,,,,,,,,60.19,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-20,8783.345,10.134,95.196,0.196,,,,,,,,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-21,8794.345,9.821,95.327,0.182,,,,,,,,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-22,8804.231,9.97,95.556,0.178,,,,,,,,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-23,8811.826,9.933,95.818,0.187,,,,,,,,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-24,8820.664,9.952,96.047,0.196,,,,,,,,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-25,8831.762,10.031,96.374,0.215,,,,,,,,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-26,8841.681,9.821,96.571,0.224,,,0.0,,,,,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-27,8850.945,9.657,96.669,0.21,,,,,,617.0,,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-28,8857.918,9.082,96.669,0.192,,,,,,617.0,,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-29,8863.057,8.404,96.833,0.182,,,,,,617.0,,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-30,8866.625,7.829,96.898,0.154,,,,,,617.0,,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-01-31,8870.063,7.057,96.963,0.131,,,,,,617.0,,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-01,8875.268,6.215,96.963,0.084,,,0.37,,,617.0,,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-02,8880.865,5.598,96.996,0.061,,,,,,600.0,0.049,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-03,8885.514,4.938,97.029,0.051,,,,,,582.0,0.049,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-04,8891.112,4.742,97.094,0.061,,,0.52,,,565.0,0.049,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-05,8894.549,4.499,97.16,0.047,,,,,,548.0,0.05,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-06,8897.79,4.452,97.16,0.037,,,,,,531.0,0.05,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-07,8901.685,4.518,97.258,0.042,,,,,,514.0,0.05,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-08,8905.941,4.382,97.487,0.075,,,,,,497.0,0.05,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-09,8911.179,4.33,97.553,0.08,,,,,,498.0,0.05,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-10,8915.565,4.293,97.553,0.075,,,,,,498.0,0.05,57.41,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-11,8918.217,3.872,97.716,0.089,,,,,,499.0,0.05,52.78,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-12,8922.374,3.975,97.782,0.089,,,,,,499.0,0.05,52.78,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-13,8924.24,3.779,97.782,0.089,,,,,,499.0,0.05,52.78,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-14,8927.645,3.708,97.782,0.075,,,,,,499.0,0.05,52.78,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-15,8931.639,3.671,97.815,0.047,,,,,,499.0,0.05,52.78,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-16,8935.076,3.414,97.815,0.037,,,,,,499.0,0.05,52.78,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-17,8939.168,3.372,97.815,0.037,,,,,,499.0,0.05,52.78,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-18,8942.311,3.442,97.913,0.028,,,,,,499.0,0.05,52.78,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-19,8945.486,3.302,98.011,0.033,,,,,,499.0,0.05,52.78,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-20,8948.367,3.447,98.011,0.033,,,1.32,,,499.0,0.05,52.78,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-21,8950.986,3.334,98.011,0.033,,,,,,635.0,0.063,52.78,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-22,8955.077,3.348,98.011,0.028,,,,,,771.0,0.077,52.78,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-23,8958.678,3.372,98.142,0.047,,,,,,907.0,0.091,52.78,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-24,8961.756,3.227,98.175,0.051,,,,,,1044.0,0.104,52.78,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-25,8965.422,3.302,98.207,0.042,,,,,,1180.0,0.118,52.78,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-26,8969.088,3.372,98.338,0.047,,,,,,1316.0,0.132,52.78,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-27,8971.74,3.339,98.404,0.056,,,,,,1452.0,0.145,52.78,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-02-28,8974.293,3.33,98.437,0.061,,,,,,1452.0,0.145,52.78,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-01,8976.683,3.087,98.535,0.075,,,,,,1452.0,0.145,52.78,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-02,8979.237,2.937,98.535,0.056,,,,,,1452.0,0.145,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-03,8982.085,2.904,98.535,0.051,,,,,,1452.0,0.145,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-04,8985.587,2.881,98.535,0.047,,,,,,1452.0,0.145,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-05,8989.516,2.918,98.535,0.028,,,,,,1452.0,0.145,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-06,8991.054,2.759,98.535,0.019,,,,,,1452.0,0.145,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-07,8993.215,2.703,98.535,0.014,,,,,,1452.0,0.145,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-08,8996.128,2.778,98.568,0.005,,,,,,1452.0,0.145,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-09,8998.06,2.689,98.6,0.009,,,,,,1452.0,0.145,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-10,9001.464,2.769,98.6,0.009,,,,,,1452.0,0.145,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-11,9004.64,2.722,98.6,0.009,,,,,,1452.0,0.145,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-12,9006.211,2.385,98.6,0.009,,,,,,1452.0,0.145,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-13,9008.175,2.446,98.666,0.019,,,,,,1452.0,0.145,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-14,9009.91,2.385,98.666,0.019,,,,,,1452.0,0.145,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-15,9012.496,2.338,98.666,0.014,,,,,,1452.0,0.145,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-16,9016.228,2.595,98.666,0.009,,,,,,1452.0,0.145,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-17,9019.305,2.549,98.666,0.009,,,,,,1452.0,0.145,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-18,9022.808,2.595,98.698,0.014,,,,,,1452.0,0.145,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-19,9026.9,2.956,98.731,0.019,,,5.24,,,1452.0,0.145,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-20,9029.486,3.044,98.731,0.009,,,,,,1272.0,0.127,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-21,9032.007,3.157,98.731,0.009,,,,,,1092.0,0.109,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-22,9036.917,3.489,98.829,0.023,,,,,,912.0,0.091,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-23,9043.071,3.835,98.829,0.023,,,,,,732.0,0.073,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-24,9047.818,4.073,98.862,0.028,,,,,,552.0,0.055,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-25,9051.746,4.134,98.862,0.023,,,,,,373.0,0.037,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-26,9056.853,4.279,98.993,0.037,,,,,,193.0,0.019,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-27,9059.636,4.307,99.091,0.051,,,,,,193.0,0.019,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-28,9062.549,4.363,99.091,0.051,,,,,,193.0,0.019,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-29,9067.165,4.321,99.091,0.037,,,,,,193.0,0.019,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-30,9072.632,4.223,99.19,0.051,,,,,,193.0,0.019,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-03-31,9077.935,4.302,99.19,0.047,,,,,,193.0,0.019,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-01,9082.911,4.452,99.222,0.051,,,,,,193.0,0.019,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-02,9088.771,4.56,99.222,0.033,,,,,,193.0,0.019,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-03,9092.961,4.761,99.255,0.023,,,,,,193.0,0.019,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-04,9098.722,5.168,99.255,0.023,,,,,,193.0,0.019,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-05,9107.43,5.752,99.386,0.042,,,5.57,,,193.0,0.019,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-06,9115.941,6.187,99.386,0.028,,,,,,413.0,0.041,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-07,9125.697,6.823,99.451,0.037,,,5.91,,,634.0,0.063,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-08,9136.565,7.665,99.451,0.033,,,5.93,,,632.0,0.063,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-09,9145.993,8.175,99.451,0.033,,,6.01,,,715.0,0.072,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-10,9157.025,9.152,99.484,0.033,,,6.03,,,715.0,0.071,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-11,9166.944,9.746,99.517,0.037,,,6.06,,,732.0,0.073,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-12,9183.181,10.822,99.942,0.08,,,,,,757.0,0.076,29.63,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-13,9198.239,11.757,100.106,0.103,,,6.13,,,562.0,0.056,28.7,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-14,9217.226,13.076,100.204,0.108,,,,,,343.0,0.034,28.7,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-15,9233.266,13.815,100.368,0.131,,,6.17,,,347.0,0.035,28.7,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-16,9260.634,16.377,100.499,0.15,,,6.22,,,305.0,0.031,28.7,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-17,9285.775,18.393,100.663,0.168,,,6.25,,,323.0,0.032,28.7,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-18,9319.002,21.723,100.925,0.201,,,6.3,,,347.0,0.035,28.7,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-19,9359.168,25.141,101.186,0.178,,,6.35,,,359.0,0.036,36.11,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-20,9413.739,30.786,101.546,0.206,,,6.42,,,414.0,0.041,36.11,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-21,9486.412,38.455,101.874,0.239,,,6.44,,,407.0,0.041,36.11,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-22,9563.833,47.224,102.038,0.239,,,6.48,,,433.0,0.043,36.11,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-23,9644.003,54.767,102.201,0.243,,,6.51,,,415.0,0.041,36.11,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-24,9725.384,62.801,102.66,0.285,,,,,,410.0,0.041,36.11,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-25,9824.639,72.234,103.576,0.379,,,6.57,,,382.0,0.038,36.11,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-26,9937.316,82.592,103.969,0.398,,,6.61,,,376.0,0.038,36.11,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-27,10080.175,95.205,104.558,0.43,,,6.72,,,418.0,0.042,36.11,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-28,10236.455,107.149,105.115,0.463,,,6.85,,,585.0,0.058,36.11,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-29,10394.602,118.681,106.26,0.603,,,,,,718.0,0.053,91.67,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-04-30,10579.789,133.684,107.341,0.734,,,,,,854.0,0.048,91.67,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-05-01,10766.579,148.742,107.963,0.758,,,,,,1002.0,0.044,91.67,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-05-02,11000.215,167.939,108.847,0.753,,,,,,1150.0,0.04,91.67,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-05-03,11242.067,186.393,110.058,0.87,,,,,,1279.0,0.034,91.67,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-05-04,11490.433,201.466,111.858,1.043,,,,,,1316.0,0.019,94.44,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-05-05,11772.125,219.381,113.757,1.235,,,,,,1317.0,0.0,94.44,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-05-06,12065.765,238.738,115.525,1.323,,,,,,1317.0,0.0,94.44,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-05-07,12361.14,254.479,117.161,1.403,,,8.03,1.19,,1317.0,0.0,94.44,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-05-08,12632.422,266.549,118.896,1.562,,,,,,1165.0,0.001,94.44,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-05-09,12919.744,274.219,121.777,1.847,,,,,,1014.0,0.002,94.44,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-05-10,13218.524,282.351,126.327,2.324,,,,,,862.0,0.003,94.44,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-05-11,13523.524,290.441,133.693,3.119,,,,,,711.0,0.004,94.44,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-05-12,13825.937,293.402,139.193,3.634,,,,,,559.0,0.005,94.44,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
Nepal,2021-05-13,14115.387,292.803,146.198,4.382,,,,,,408.0,0.006,94.44,204.43,25.0,15.0,260.797,7.26,9.5,37.8,0.3,30547586.0
